visit_id	wifi_id	date	indices
v294	297	17200	228046;228048;228055
v295	299	17321	1050706;1050709;1050719;1050722;1050731;1050732;1050734;1050741
v296	300	17342	1189467;1189513;1189562;1189578;1189612;1189622;1189625;1189627;1189630;1189636
v297	302	17291	853734;853759;853796;853813
v298	303	17318	1031262;1031283;1031295;1031304
v299	304	17302	927423;927441;927449;927459;927509;927522;927536;927565;927591;927593;927605;927609;927618;927623;927683;927709;927711;927712;927715
v300	308	17322	1061436;1061451
v301	313	17202	239423;239426;239485
v302	315	17285	805616;805618;805623;805627;805633;805634;805682;805687;805769;805885;805899;805901;805905;805926;805942;805944;805949;805952;805960;805961;806012;806024;806064;806077;806079
v303	316	17285	802742
v304	316	17320	1049455
v305	318	17219	360078;360079;360084;360086;360090;360092;360095;360098;360101
v306	319	17337	1148272;1148302;1148329;1148330;1148331;1148349;1148356;1148365;1148366;1148368;1148373;1148378;1148379;1148380;1148385;1148393;1148394;1148399;1148402;1148406;1148425;1148443;1148557;1148607;1148637;1148668;1148672;1148676;1148690;1148728;1148738;1148740;1148747;1148749
v307	320	17242	523743;523820
v308	321	17220	363615;363618
v309	321	17277	756135;756139;756152
v310	323	17180	96689;96699;96707;96710;96723
v311	323	17207	276531;276636;276677;276703;276708;276709;276723;276727;276751;276770;276804
v312	324	17236	474337;474341;474343
v313	324	17249	567323
v314	324	17253	598199;598240
v315	325	17250	582012;582016;582022;582025
v316	326	17202	241687;241702;241704;241731;241734
v317	326	17312	993854
v318	327	17169	19666;19672;19681;19682
v319	327	17226	413036
v320	328	17326	1080021;1080027;1080032;1080034;1080036;1080038;1080043;1080045;1080046;1080047;1081819;1081825;1081826;1081833;1081834;1081839;1081843;1082350;1082374;1082379;1082380
v321	330	17289	840749;840762;841454;841458;841462
v322	332	17249	566918;566921
v323	334	17259	640653;640658;640660;640661;640665;640669;640714;640741;640787;640792;640795
v324	337	17335	1133289;1133334
v325	340	17322	1058412;1058425;1058722
v326	342	17314	1005279;1005284;1005286
v327	343	17200	226712;226738;226753;226764;226778;226779;226790
v328	343	17340	1170580;1170584;1170588;1170602;1170607;1170618;1170626
v329	344	17223	388020;388035
v330	347	17188	147450;148667
v331	347	17193	181021;181022;181027;181029;181043;181047
v332	347	17205	263868
v333	347	17287	822802;822809;822828;822833
v334	348	17205	263176;263181;263188;263201;263230;263248;263250
