visit_id	wifi_id	date	indices
v3494	3382	17209	295657;295663
v3503	3389	17257	633118;633196
v3505	3391	17328	1100223
v3522	3412	17228	426404;426405;426413;426415;426418;426429;426446;426459;426504;426534;426537
v3523	3412	17282	788952;788964;788970
v3524	3412	17321	1061438;1061461
v3525	3412	17345	1221735;1221751;1221760;1221771;1221842;1221849
v3527	3414	17189	151112;151119
v3528	3414	17215	338421;338429;338431;338437;338455;338460;338462;338464;338469;338471;338473;338474;338475;338484
v3539	3430	17331	1115307;1115315;1115333;1115336
v3545	3437	17258	638476
v3559	3446	17257	632417;632925
v3560	3446	17327	1093893;1093895;1094241;1094245
v3582	3476	17243	530378;530379
v3587	3483	17265	685194
v3607	3503	17229	435915;435932;435988;436004;436016
v3612	3507	17342	1195820
v3639	3554	17243	535295;535302;535303;535305;535331;535361;535366;535390;535393;535429;535445;535455;535470;535471;535473;535477;535543;535575;535593;535600;535607;535621;535623
v3656	3570	17178	74740;74746;74748;74749;74754;74755;74757;74758
v3710	3601	17210	303088
v3744	3629	17196	188819
v3745	3629	17278	766139;766161;766165;766172;766176
v3771	3660	17213	320667;320674
v3827	3694	17223	395050
v3832	3698	17212	315943;315946
v3840	3712	17246	553872;553953;553959;553970;553971;554001
v3841	3712	17270	716561;716657;716659;716663;716667
v3842	3712	17303	936263;936266;936277;936281
v3843	3712	17307	968964;968967
v3844	3712	17341	1187729;1187739;1187753;1187764;1187766;1187769;1187775;1187777;1187783;1187788;1187799;1187801;1187804;1187805;1187841;1187856;1187875;1187926;1187988;1187992;1188006;1188026;1188099;1188137;1188140;1188174;1188287;1188297;1188303;1188324;1188329;1188398
v3881	3750	17201	232847;232857;232863;232864
v3950	3813	17243	533931;533940;533943;533944;533945;533955;533960;533963;533968;534284;534321;534328;534332;534337;534338;534344;534346;534350;534352;534354;534359;534361;534367;534372
v3961	3822	17198	211885;211889;211898;211910;211915;211935;211945;211948;211983;211985;211995;211996;212003;212015;212664;212668
v3978	3845	17219	359966;359974;359978;359984;359985;359988;359992;360002;360005;360020;360022;360027
v3979	3845	17223	390471;390479;390489;390492;390496;390503;390507;390525;390529;390531;390535;390539;390540;390541
v3980	3845	17226	412492;412497;412506;412519;412524;412526;412528;412537
v3981	3845	17228	426221;426225;426227;426229;426245;426246
v3982	3845	17270	716180;716185;716187;716190;716194;716199;716201
v3983	3845	17336	1150462;1150468;1150472;1150474;1150478;1150479;1150480;1150481;1150483;1150485;1150488;1150638
v3991	3855	17176	66933;66953;66955;66967
v4000	3868	17210	302428;302447
v4006	3872	17333	1131283;1131293;1131296;1131300;1131340
v4007	3872	17347	1237897;1237926;1237943;1237950;1237964
v4010	3879	17271	723478
v4018	3887	17192	173236;173240;173244;173249
v4037	3905	17178	76757;77026
v4038	3908	17183	112761;112765;112769;112778;112786;112789;112790;112802
v4039	3908	17204	256944;256946;256948;256962;256967;256971;256987;257010;257025;257028;257031;257036;257086;257099;257103;257114;257130;257607
v4040	3908	17257	628942;628968
v4041	3909	17346	1227075;1227078;1227082;1227083;1227097;1227101;1227103;1227111;1227149;1227157;1227160;1227187
v4045	3912	17312	995735;995739;995751;995800;995801;995805;995807;995808
v4052	3924	17204	254637;254677
v4092	3966	17347	1238697
v4103	3980	17240	512148;512158;512162;512165;512166;512172;512182;512186;512187;512188;512194;512199;512205;512209;512400;512403;512406;512415;512418;512453;512456;512464;512465
v4104	3980	17262	665728;665730;665738;665744;665754;665760;665761
v4116	3989	17213	322181;322185;322190;322210;322214;322215;322216;322229;322231;322234;322236;322243;322247;322254;322255;322256;322259;322261;322266;322268;322272;322279;322284;322466;322471;322472;322476;322477;322478;322479;322481;322484
v4117	3989	17217	348713
v4118	3989	17222	380148;380155;380158;380161;380165;380176;380180;380185;380193;380247;380288;380300;380303;380314;380331;380333;380334;380390;380477;380482;380502;380510;380515;381290;381566;381572;381573;381577;381578;381582;381594;381675;381676;381680;381681;381683;381686;381690;381697;381736;381789;381877;381997;382033;382053;382185;382202;382221;382224;382227;382236;382239;382332;382339;382340;382380;382388;382403;382432;382436;382445;382449
v4119	3989	17244	540915
v4120	3989	17336	1152157
v4123	3998	17222	386210;386215;386219;386223;386229;386233;386235;386242;386244;386252;386279;386280;386281;386283;386290;386292;386296;386300
v4127	4003	17313	1004199;1004202;1004208;1004211;1004217;1004291;1004323;1004331;1004334;1004336;1004338;1004345;1004348;1004349;1004350;1004366;1004411;1004414;1004418;1004429;1004487;1004489;1005271;1005273
v4134	4007	17284	801932;801977;802057;802071;802097;802100;802107;802167;802168;802176;802188;802252;802253
v4170	4040	17250	582637;582652;582655;582665;582696;582698;582703;582707
v4171	4040	17301	924924
v4172	4040	17303	938987;939003;939007;939016;939022;939026
v4180	4054	17179	85717;85722;85724;85734;85737
v4185	4059	17195	188042;188045
v4186	4059	17224	399105
v4187	4059	17306	958200;958202;958217;958221;958224
v4188	4059	17313	1005219;1005222;1005224;1005230;1005238;1005244;1005251
v4189	4059	17338	1165264;1165271;1165273;1165282;1165283;1165286;1165289;1165294;1165295;1165299;1165341;1165345;1165346;1165347;1165352;1165353;1165369
v4225	4100	17256	621485;621487
v4226	4100	17263	669235
v4261	4138	17203	252980;252990;253150;253154;253156;253161;253167;253200
v4278	4148	17269	709776;709790
v4287	4160	17251	592150;592170;592181;592185;592189;592191;592193;592196;592198;592201;592204;592206;592209
v4294	4167	17317	1033219;1033223;1033231;1033241;1033246;1033255
v4317	4187	17200	227497;227509;227520;227537;227576;227587
v4318	4187	17219	361174;361185;361191;361197;361203;361205;361208;361213;361240;361249;361251
v4319	4187	17248	562825;562831;562833;562834;562837;562839;562841;562842;562843
v4320	4187	17262	667162
v4321	4187	17309	973617;979056
v4322	4187	17322	1067507;1067518;1067526;1067530;1067538;1067560;1067565;1067573;1067575;1067587;1067590;1067672
v4323	4187	17332	1117717;1117724;1117728;1117731;1117743;1117746;1117749;1117751;1117752;1117755;1117757;1117758
v4324	4187	17333	1127530;1127532;1127537;1127541;1127568;1127572
v4325	4187	17338	1163719
v4326	4187	17344	1216988;1216995;1216998;1217000;1217001;1217005;1217007
v4337	4201	17346	1228632;1228636;1228705;1228719
v4341	4205	17230	442928;443058;443063;443065;443073;443076;443080;443083;443085
v4356	4217	17227	420752;420775;420780
v4357	4217	17228	426345;426346
v4384	4228	17234	463450
v4408	4251	17265	685189;685234;685237
v4413	4257	17267	702071;702108
v4414	4257	17333	1126183
v4454	4287	17173	47824
v4455	4287	17218	356749
v4456	4287	17227	423451;423568;423569;423672;423674;423675;423676
v4458	4289	17271	723355;723356;723358
v4515	4337	17299	913194;913195;913230;913283
