visit_id	wifi_id	date	indices
v17817	25233	17297	790855;790859
v17833	25267	17290	746100;746156;746162;746172;746186
v17849	25286	17239	406533;406553
v17891	25356	17259	539123;539132;539136;539137
v17927	25387	17251	487842;487843;487844;487847;487884
v17947	25406	17284	692649;692668;692672;692685;692686;692696
v17959	25425	17198	133020
v18017	25491	17322	974072;974148;974243;974302
v18060	25553	17287	722308;722310;722329;722356;722376;722396;722404;722438;722446;722448;722460;722473;722474;722506;722518;722534;722566
v18061	25553	17319	951213;951240;951245;951264;951284;951308;951356;951397;951417;951419;951422;951423;951434;951437;951438;951484;951499;951504;951510;951513;951521;951538
v18062	25553	17354	1197088;1197157;1197169;1197173;1197233;1197244;1197249;1197266;1197270;1197281;1197318;1197319;1197349;1197351;1197353;1197356;1197357;1197380;1197381
v18173	25704	17251	483591;483606;483607;483612;483613;483617;483621;483623
v18216	25778	17305	849475;849493;849499;849501;849511;849540;849565;849569;849603;849610;849634
v18319	25929	17182	16332
v18320	25929	17209	216063;216068;216084;216091;216138;216140;216162
v18332	25935	17196	116284;116306;116309
v18418	26032	17293	767611;767633
v18423	26042	17217	266176;266183;266186
v18499	26155	17318	941698
v18563	26243	17322	971479
v18751	26542	17205	184997;185001;185004;185009;185029;185031;185034;185050;185053;185096;185184;185241;185304;185314;185378;185379;185401;185505;185558;185577;185648;185651;185731;185745;185752;185754;185765;185768;185803;185866;185869;185875;185888;185926;186120;186128;186129;186165;186180;187347
v18789	26610	17269	602056;602063;602064;602074;602085;602090;602092;602096;602099;602107;602118;602120;602124;602126;602127;602131
v18790	26610	17301	821873
v18848	26694	17335	1073611;1073685;1073719;1073733;1073746;1073749;1073767;1073768;1073774;1073776;1073787;1073803;1073807;1073825;1073827;1073830;1073831;1073832;1073868;1073902
v18921	26796	17192	91370;91391;91473;91509;91663;91688
v18922	26796	17213	239375
v18946	26840	17324	985507;985515;985520;985553
v18959	26857	17334	1063052;1063055;1063058;1063077;1063087;1063095;1063105;1063110;1063111
v18996	26913	17230	350931;350982;350998
v19003	26925	17288	729833;729839;729841;729842;729845;729846;729878;729893;729921;729974;729993;729995;730038;730095;730117;730119;730142;730149
v19071	27003	17333	1050146;1050170;1050172;1050176;1050182;1050191
v19189	27124	17229	343974;343976;343978;343987;343991;343992;343993;343994;344005;344010
v19213	27150	17190	74186;74193
v19220	27160	17215	252951;252976;252982;252984;253005;253009;253015;253018;253019;253056;253059;253079;253085;253102;253115;253118;253119;253127;253137;253147;253152;253158;253169;253187;253191;253199;253208;253213;253364;253366;253410;253423;253426;253487;253490
v19262	27207	17205	182540;182548;182551;182553;182587;182595;182605;182611;182624;182633;182638;182648;182649;182652;182660;182665;182671;182695;182698;182714;182715;182716;182717;182719;182724;182728;182735;182739;182742;182743;182771;182776;182777;182780;182781
v19504	27535	17329	1019946;1019969;1019982;1019985
v19509	27552	17187	56245
v19530	27574	17283	685418
v19634	27705	17215	252178;252187;252201;252237;252251
v19669	27733	17291	753979;754008;754069;754079;754190;754257;754311;754405;754504;754540;754545;754575;754596;754613;754642;754680;754750;754768;754834;754849;754879;754974;755021;755075;755106;755260;755274
v19689	27765	17293	770312
v19729	27829	17264	568476;568479;568520;568528
v19800	27943	17291	754457;754473;754522;754537
v19885	28061	17349	1153376;1153382
v19895	28083	17332	1041278;1041280;1041284;1041290;1041357;1041501;1041504;1041525;1041538;1041545;1041546
v19981	28186	17226	327649;327673;327707;327712;327753;327758
v20055	28279	17336	1087857;1087879;1087881;1087889;1087890;1087903;1087906;1088041;1088107;1088128
v20123	28384	17322	973843;973866;973881;973945;973955;973957;973960;975782;975785;975790;975791;975792
v20164	28441	17352	1178597
v20165	28441	17355	1210790;1210794
