index	wifi_id	ts	area	dwell_time
35712	7250	1483841770	2f-left-2	263
35759	7250	1483842097	1f-right-1	519
35766	7250	1483842169	1f-right-3	171
35782	7250	1483842297	1f-left-3	495
35834	7250	1483842624	1f-left-1	139
35901	26513	1483843400	out	963
35945	34898	1483843771	in	689
35948	34898	1483843776	2f	236
35978	26513	1483844120	in	23
35979	26513	1483844120	1f	23
35981	7250	1483844149	out	790
36176	26513	1483845822	out	8
36341	34898	1483847922	out	4
36436	34898	1483848991	out	44
36516	26513	1483849536	out	16
36586	1122	1483850019	out	74
36615	7250	1483850183	out	26
36773	42460	1483851242	out	1631
36786	356	1483851346	out	158
36857	42460	1483852258	in	574
36858	42460	1483852259	1f	572
36859	42460	1483852261	1f-left-3	571
36860	42460	1483852266	1f-left-2	552
36861	42460	1483852266	1f-right-3	564
36862	42460	1483852272	1f-right-2	546
36863	42460	1483852274	1f-left-1	408
36871	42460	1483852340	2f-right-2	112
36872	42460	1483852340	2f	295
36873	42460	1483852342	1f-right-1	426
