visit_id	wifi_id	date	indices
v310	426	17320	957895
v311	430	17289	738489;738493;738496;738505;738506;738509;738510;738512;738515;738522;738524;738529;738532;738534;738557;738692;738700;738713;738727;738730;738736;738738;738744;738749;738752;738776
v312	433	17264	576578;576942;576962
v313	434	17196	117651;117655;117656;117658;117697;117698;117701
v314	435	17196	118914;118917;118970
v315	436	17307	870953;870961;870965;870966;870968;870969;870980;870982
v316	436	17323	981989;982014;982034;982035;982036;982038;982041;982044;982045;982046;982050
v317	437	17184	32361;32394
v318	437	17205	186437
v319	439	17233	370753
v320	440	17246	457333;457344;457456
v321	440	17256	517458
v322	440	17322	976037;976062;976066;976074
v323	440	17353	1190901
v324	443	17235	386519
v325	443	17243	434873
v326	445	17348	1141524
v327	446	17225	327724;327727;327733
v328	446	17312	901442
v329	448	17268	600824;600828;600829;600834
v330	451	17350	1157534;1157759;1157777;1157859
v331	452	17289	744811;744812;744823;744840;744853;744887;744895;744899;744905;744912;744954;744960;744964;744973;744985;744993;745009;745078;745082;745089;745093;745111;745113;745172;745189;745197;745209;745212;745214;745232;745267
v332	459	17226	332852
v333	460	17313	914558;914573;914586;914620;914628;914630;914631
v334	461	17303	838609
v335	462	17303	841268;841290;841326;841356
v336	464	17278	660407;660412;660435;660473;660501;660538
v337	465	17239	411062;411102;411109;411116
v338	467	17346	1124102;1124114;1124120;1124145
v339	468	17260	550314
v340	469	17325	989563
v341	472	17330	1028802;1028822;1028826
v342	474	17248	466216;466227;466235;466247;466291;466302;466312;466315
v343	476	17310	884926;884927
v344	476	17344	1101751;1101765;1101767
v345	477	17179	3741;3744;3771;3789;3846;3847;3856
v346	477	17277	655387
v347	477	17288	735705;735733;735817;735890;735919;735995;736083;736086;736120;736158;736210;736233;736255;736260;736360;736363;736390
v348	477	17303	836235;836239;836242;836249;836253;836255;836256;836261;836275;836286
v349	477	17319	947561;947588;947589;947605
v350	478	17346	1117477;1117485;1117530;1117532;1117590;1117659;1117683;1117751;1117824;1117827;1117859
v351	480	17214	257277;257327;257361;257373;257378;257380;257382;257399;257421;257431;257433;257438;257441;257443;257446;257474;257479;257494;257506;257510;257516
v352	483	17202	171590;171601;171616;171639;171646;171649;171652;171655;171658;171663;171666;171668;171669;171670
v353	483	17351	1165478;1165489;1165527;1165530;1165531;1165575;1165591;1165601;1165613
v354	483	17353	1188476;1188486;1188505;1188541;1188557;1188572;1188676;1188788;1188812;1188857;1188947;1188990
v355	484	17186	45160;45164;45167;45172;45181;45189;45205;45234;45235;45239;45267;45298;45300;45318
v356	489	17245	447650;447657;447661
v357	492	17242	428241;428249
v358	495	17252	496514;496547;496558;496563;496568;496577;496608;496609
v359	495	17253	503142;503143;503145;503178;503185;503190;503218;503298;503314;503316;503331;503341;503411;503464;503473;503486;503490;503492;503493
v360	495	17303	840388;840480;840547;840598
v361	495	17343	1096183;1096201;1096207;1096210;1096240;1096283;1096290;1096300;1096305;1096316;1096319;1096330;1096340;1096350;1096355;1096410;1096414;1096422;1096439;1096452
v362	496	17203	173695;173707
v363	496	17207	203921;203972;203981;204010;204036
v364	496	17261	552574;552576;552577;552584;552587;552588;552591;552592;552596;552597;552598;552599;552617;552618;552621;552625;552628;552635;552641;552642
v365	497	17299	810199
v366	499	17320	958337;958339;958369;958379;958402;958432;958477;958497;958597;958633;958700;958722;958783;958845;958870;958983;959060
v367	499	17334	1058250;1058261;1058278;1058283;1058285;1058289;1058297;1058298;1058306;1058308;1058324;1058342;1058344;1058345;1058355;1058356;1058357;1058358;1058370;1058372;1058381;1058402;1058409;1058411;1058414;1058427;1058587;1058649;1058664;1058699;1058708
v368	500	17287	724490;724576
v369	502	17323	979394;979397;979399;979401;979402;979404;979407;979414;979417;979419;979420;979421;979422;979424
v370	504	17248	470597;470604
v371	505	17275	638525;638575;638579
v372	506	17260	549086;549089;549095;549100;549101;549105;549121;549123;549124;549131;549137;549189;549223;549265;549341
v373	508	17350	1159594;1159600;1159603;1159619;1159625;1159630;1159644;1159651
v374	509	17192	99218
v375	509	17265	582404;582407;582409;582438;582445
v376	510	17352	1174908;1174921;1174952;1174977;1175000
v377	512	17221	298624;298660;298759
v378	512	17307	871916;871920;871922;871924
v379	513	17295	784117;784122;784129;784131;784132;784140;784143;784144;784148;784150;784157;784172;784174;784177;784179;784181;784183;784185;784187;784191;784196;784198;784199;784203;784205;784207;784213;784217;784218;784220;784240;784241;784247;784248;784250;784256
v380	513	17322	977516
v381	513	17332	1042819;1042821;1042822;1042823;1042824;1042825;1042827;1042830;1042837;1042840;1042841;1042842;1042850;1042855;1042858;1042921;1042927;1042931;1042941;1042946;1042950;1042960;1042967;1042984;1042995;1042999;1043026;1043047;1043084;1043088;1043253;1043262;1043266;1043277;1043282;1043285;1043290;1043291;1043294;1043298;1043300;1043307;1043314;1043317;1043318;1043328;1043336;1043367;1043406;1043408;1043409;1043411
v382	514	17319	948932;948945;948952;948964;948970;949006;949116;949126;949148;949173;949186;949207;949247;949261;949274;949297;949332;949357;949408
v383	514	17336	1081319
v384	515	17213	244874
v385	516	17314	916966;916981;916985;916987;916991;916992;916996;917007;917010;917043;917054
v386	520	17213	247365;247366;247371;247374;247377;247378
v387	526	17236	392898;393030
v388	529	17235	382968;382977;382989;383004;383016;383023;383024;383037;383041;383056
v389	530	17208	208846;208858;208906;208911;208913;208944;208972;209004;209023;209206;209207;209225;209251;209262
v390	530	17257	531739;531741;531742;531745;531749;531780;531783;531787;531799
v391	533	17262	561123;561145;561169;561178;561192;561253;561265;561277;561278;561288;561300;561367;561368;561374;561378;561384;561393;561403;561423;561437;561444;561447;561457;561460;561509;561515;561519;561523;561524
v392	535	17199	143417;143476;143532;143627
v393	536	17212	242227;242249
v394	537	17329	1019986;1019998;1020035;1020041;1020053;1020063;1020083
v395	538	17221	300482;300485;300486
v396	545	17245	449122;449129;449130;449134;449138;449141;449143;449145;449146;449157;449160;449168;449171;449172;449173;449174
v397	545	17290	750335;750338;750340;750344;750358;750362;750372;750382;750383;750388;750390;750397;750408;750432;750435;750437;750454;750459;750464;750467;750479;750509;750523;750544;750545;750769;750784;750853
v398	546	17232	367161
v399	548	17257	526757;526764;526766;526768;526772;526780;526783
v400	548	17290	748423
v401	549	17256	522665;522698;522702;522703;522708;522709;522710;522720;522721;522722;522732;522739;522744;522745;522748;522749;522750;522751;522755;522758;522770;522772;522775;522814;522837;522847;522853;522857;522862;522865;522880
v402	551	17335	1071690;1071704;1071720;1071770;1071790;1071798;1071805;1071806;1071966;1071988;1072019;1072046
