visit_id	wifi_id	date	indices
v335	326	17196	131092;131093;131237;131245;131250;131258;131295;131297;131334
v336	328	17381	604596;604619;604624;604625;604669;604670;604672;604682
v337	329	17380	601667;601728;601738;601740;601741
v338	330	17206	182013;182064;182079;182289;182290;182312
v339	331	17169	19070;19072;19079;19100;19152;19153;19154;19158;19183;19209;19211;19212;19220
v340	332	17198	142982;142983;143054;143062;143064;143078
v341	333	17285	420982;420983;420984;420985
v342	334	17291	433469;433489
v343	334	17407	664779;664785;664863;664865;664866;664867;664915;664924;664932;664940
v344	335	17229	277597;277602;277626;277646
v345	336	17363	568514;568563;568606;568614;568635;568636
v346	337	17296	440385;440387;440388;440390;440391;440392;440411;440421;440422
v347	339	17269	390639;390645;390654;390656;390659;390676
v348	341	17293	437113;437116;437117;437118
v349	341	17294	438967
v350	343	17251	355270;355276;355313;355316;355384;355385;355393;355394;355740;355746
v351	344	17219	234890;234898;234902;234905;234906;234908;234909;234912;234943;234959;234970;234980;234981;234982;234987;235013
v352	344	17326	494482;494483;494491;494525
v353	344	17406	662700;662702
v354	345	17289	428058;428081
v355	347	17346	534142
v356	348	17191	112382;112392;112527;112536;112553;112587;112594
v357	349	17230	281992;281994;281999;282054;282055;282057;282058;282059;282091;282096;282099;282115;282117
v358	350	17190	106415;106417;106418;106423;106426;106433;106435;106437;106438;106471;106472;106473;106476;106479;106512;106523;106615;106616;106771
v359	350	17282	416094;416095;416102;416111;416116;416117;416120;416121;416137;416138;416139;416141
v360	350	17324	492563;492565;492567;492575;492576;492578;492580;492585
v361	351	17191	112141;112165;112195;112218;112223;112231
v362	352	17351	543801;543802;543841;543856;543874
v363	352	17390	624758;624787
v364	354	17174	38892;38913;38920;38935
v365	355	17229	277394;277396;277431;277444;277497;277498;277507;277516
v366	357	17333	508426;508427;508428;508503;508504;508518;508531;508532;508537;508538
v367	359	17318	480674;480675;480676;480700;480702
v368	359	17326	494178;494179;494186
v369	359	17382	606945
v370	360	17180	65084;65096;65098;65100;65140;65142;65195
v371	361	17304	452112;452122;452144
v372	361	17400	648919;648922
v373	362	17346	535323;535327;535338;535377;535378;535384
v374	364	17227	267594;267606;267608;267629;267631
v375	364	17381	605050;605088
v376	368	17259	382598;382600;382608;382617
v377	369	17234	294128;294131;294217;294224;294225;294338
v378	370	17269	391442;391448;391450;391453;391469;391471;391474;391477;391495;391496
v379	371	17356	554184;554213;554221;554356;554436
v380	373	17174	38022;38036;38074;38076
v381	374	17207	185280;185291;185308;185322;185332;185347;185350;185351;185353;185392;185394;185396;185397;185407;185494;185498;185506
v382	375	17199	146173;146208;146213;146216;146219;146369;146371
v383	377	17224	259129;259133;259134;259135;259139;259144;259145;259146
v384	379	17173	37291;37292
v385	379	17208	187489;187490;187513
v386	379	17228	272784;272785;272786;272791;272792;272793;272795
v387	380	17405	660465;660478;660483;660512;660514;660515;660529
v388	382	17179	59743;59754;59756;59771;59800;59851;59853;59891
v389	383	17186	88829;88830;88927;89009;89031;89047
v390	384	17189	103598;103600;103622;103624;103627;103704
v391	385	17232	288290;288291;288295
v392	388	17192	113218;113220;113223;113224;113225;113226;113248
v393	389	17172	32329;32333;32342
v394	390	17391	626128;626133;626134;626141;626142;626143;626144
v395	391	17376	593156;593158;593165;593166;593168;593169;593170;593171;593172
v396	393	17208	191110;191113;191132
v397	394	17404	658322;658343;658344;658368;658432
v398	395	17315	476031;476032;476035;476042
v399	396	17249	349562
v400	396	17397	642970
v401	398	17243	328010;328012;328015;328019;328024;328038;328052;328061
v402	398	17317	480374;480375;480377;480378;480379;480381
v403	399	17339	521531;521532;521549
v404	400	17196	128224;128226;128237;128315;128319;128330;128331
v405	401	17198	142327;142414;142415;142453;142454;142568;142569
v406	402	17270	394128
v407	402	17271	394389
v408	402	17327	497325;497327;497336;497342;497349;497375;497380;497381;497409;497597;497598;497608;497617;497637;497638
v409	403	17291	434257;434259;434260;434262;434264
v410	403	17312	466097;466106
v411	404	17192	113482;113495;113532;113816;114314;114320;114328
v412	405	17361	564813
v413	405	17369	581773
v414	405	17403	656785
v415	406	17194	120941;120951;120995;120997;121069;121070;121074;121079;121173
v416	407	17306	456617;456652;456655;456780;456799
v417	408	17256	371789;371792;371793
v418	409	17333	507782;507784;507841;507856;507857;507880;507888
v419	411	17287	424826;424827;424829;424830;424870
v420	412	17271	395292;395300;395440;395765
v421	413	17362	566590;566595;566609;566624;566703;566705;566706;566711;566753
v422	414	17174	37714;37715;37716;37720;37721;37722;37723;37739
v423	415	17374	589789;589792;589824;589825;589828;589847;589849;589853;589854;589856;589857
v424	416	17197	135284;135286;135951;135953;135957;135971
v425	417	17214	211323;211345;211388;211546
v426	418	17368	579699;579706;579707;579708
v427	419	17245	336117;336122;336123;336129;336153
v428	419	17372	587073;587074;587083;587096;587120;587121
v429	420	17284	418793;418795;418796
v430	422	17393	633363;633364;633370;633432
v431	423	17251	357350;357352;357399;357401;357402;357454
v432	424	17218	232344;232345
v433	425	17249	349342;349345
v434	426	17202	161193;161236;161427;161504
v435	427	17197	132905;132912;132934;132951;132965;132966;132989;133056;133061;133068
v436	427	17225	261691;261692;261705;261714;261715;261716
v437	428	17225	262452;262454;262456
v438	428	17244	332366;332373;332383;332404;332419;332421;332430;332431;332433;332456;332458;332460;332462;332539;332554
v439	428	17384	611752;611754
v440	429	17367	576332;576333;576334
v441	430	17208	191335
v442	430	17238	311739;311779;311785;311816;311836;311868;311875;311878;311889;311890
v443	431	17313	467393;467395;467400;467416;467417;467436;467440
v444	433	17252	359522;359525;359530;359531;359560;359586;359587;359589;359591;359596;359650
v445	434	17263	386984;386993;387028;387029
v446	435	17206	181505;181513;181514;181515
v447	436	17250	352451;352490;352528;352703;352704;352767
v448	437	17237	308874;308891;308896;308949;308971
v449	438	17204	170888;170890;170964;170966;170971;170977;171042;171070;171072;171141;171175
v450	439	17199	144455;144456;144463;144510;144511;144514;144574;144628
v451	441	17188	101154;101162;101187;101189;101194;101227;101249;101251;101305;101326
v452	444	17246	337737;337743;337755;337760;337761;337762;337763;337765;337766
v453	445	17290	431861;431879;431978;431992;432025
v454	446	17249	349618;349620;349627;349628;349631;349637;349639;349641;349642;349646;349663
v455	447	17247	341368;341370;341382;341423;341424;341430;341492;341527
v456	448	17175	46283;46284;46288;46295;46296;46297;46298
v457	448	17183	76872;76893
v458	449	17389	620806;620837;620839;620840;620856;620954;620993;621029;621030;621036;621060
v459	451	17180	62148;62151;62154;62155;62224;62234;62248;62262;62267;62373;62397;62448;62449;62452;62461;62499;62518;62986;63136;63137;63163;63166;63179;63180;63190
v460	451	17197	135369;135370;135396;135416;135437;135488;135593;135598;135644;135651;135658;135662;136155;136171;136219;136266
v461	451	17221	241426;241430;241443;241447;241450;241526;241528;241537;241542;241595;241603;241623;241625;241630;241633;241638
v462	452	17236	303424;303442;303890;303900;303903
v463	453	17228	272986;272987
v464	453	17229	273568;273574
v465	454	17180	62894;62913;62960;62964;62972;62980;62984;63026;63031;63038;63040
v466	455	17372	587416;587418;587470;587498;587499;587527;587676;587698
v467	456	17382	606892;606893;606895;606988;606989;606990;607046;607048
v468	458	17296	440072;440073
v469	458	17307	458834;458835;458925;458953;458954
v470	458	17391	627308
v471	459	17315	473351;473414;473427;473513;473516;473517
v472	460	17301	448169
v473	461	17241	322999;323010;323038;323039;323040;323046;323429;323435
v474	464	17390	623603;623604;623609;623665
v475	464	17393	632093
v476	465	17198	138925;138937;138940;138944;138949;139020
v477	467	17287	425352;425354;425356;425372;425373;425374;425376;425414
v478	468	17240	320150;320167;320190;320199
v479	469	17216	220949;220957
v480	469	17314	470271;470276;470384
v481	470	17356	555800;555807;555808
v482	470	17358	557495
v483	471	17399	648760;648785;648797;648802
v484	473	17211	200774;200776;200792;200802
v485	474	17204	171412;171418;171441;171464;171509;171517;171520;171544;171556
v486	474	17209	195270;195274;195280;195282
v487	475	17347	536512;536515;536516;536517;536573
v488	478	17182	72889;72894;72895;72907;72908;72910;72927
v489	479	17212	205950;205952;205959;205967;205975;205977;206059;206100;206127;206129;206132;206133;206135;206138
v490	480	17317	479016;479023;479030
v491	481	17342	528147;528150;528161;528190
v492	482	17402	653166;653168;653173;653180
v493	483	17180	63461;63503;63580;63609;63633;63663;63668;63696;63698
v494	483	17192	114250;114254;114308;114311
v495	483	17223	254815;254829;254849
v496	484	17214	212956;212976;213122;213132;213143;213165;213166;213174;213215;213298
v497	484	17215	220595;220596;220599;220601
v498	484	17291	433802;433803;433804
v499	487	17223	253292;253338;253344;253392;253393;253396
v500	488	17202	161037;161040;161173;161176;161177;161189;161510
v501	491	17346	534166;534191;534218;534219;534265;534278
v502	492	17192	114013;114015;114018;114020;114033;114057;114058;114060;114106;114233;114258;114262;114273;114329;114340;114344;114375
v503	493	17206	182030
v504	493	17243	328583;328584;328596;328597;328600;328602;328628;328629;328682
v505	493	17314	471971;471972;471974;471976
v506	495	17201	160329
v507	495	17382	606853;606855;606857;606872;606974;607027;607044
v508	496	17407	665124;665127;665130;665133;665303;665339
v509	497	17183	75214;75216;75232;75235;75297;75300;75439;75455
v510	498	17186	89292;89294;89320;89379;89384;89386;89400;89498;89501;89534;89572;89597;89605
v511	498	17234	292876;292878;292880;292889;292893;292899;292903;292952;292956
v512	500	17311	463907;463970;464364;464365;464366
v513	501	17315	473041;473044;473048;473052;473062;473063;473066;473069;473071
v514	502	17241	322739;322746;322755
