visit_id	wifi_id	date	indices
v12238	8656	17388	832021;832033;832037;832041;832050;832051;832055;832056;832060;832065;832066
v12411	8781	17392	846752;846755;846756;846757;846800;846822
v12476	8824	17358	738741;738742;738753;738775;738777;738780;738812;738865
v12545	8862	17313	595963;595964;595967;595973;595974;595980;596013;596016;596019;596083;596106
v12725	8986	17167	385;391;392;395;396;399;400
v12758	9013	17344	696773;696777;696778;696780
v12818	9057	17258	417290;417293;417294
v12819	9057	17260	427549
v12954	9152	17182	76956;76957;76960;76963;76973;76994;76996;76997
v12955	9152	17236	329209;329210;329211;329212;329213
v12956	9152	17282	502769;502770;502773
v12957	9152	17303	564610;564612;564613;564618;564620;564624;564630;564632;564633;564634;564635
v12958	9152	17451	1044665;1044666;1044670;1044672;1044676;1044677;1044679;1044681;1044682;1044696;1044697;1044772;1044802;1044803;1044804;1044805
v13041	9216	17368	769646;769656
v13044	9219	17193	123008;123009;123010;123011;123035;123103;123166;123167
v13045	9219	17224	276578;276585;276586;276587;276591;276592;276595;276600;276603
v13360	9423	17229	296255;296257;296258;296265;296271;296272;296295;296297;296299;296317;296342;296430;296469;296471;296473;296481;296530
v13361	9423	17285	513051;513053;513059;513075;513078;513086
v13669	9657	17352	719523;719524;719525;719536;719538;719539;719544;719547;719583;719611;719614;719625;719643;719646
v13718	9691	17442	1020147;1020149;1020150;1020165;1020225;1020237
v13752	9717	17213	220891;220894;220900;220901;220903;220906;220913;220917;220949
v13753	9717	17244	362779;362792;362794;362796;362801;362802
v13754	9717	17321	621715;621716;621719;621727
v13755	9717	17349	711814;711815;711817;711819;711820;711840;711844;711851;711852
v13756	9717	17374	785644;785652
v14075	9925	17427	970804;970806;970807;970808;970811;970812
v14139	9977	17305	570777;570778;570779;570780
v14140	9977	17307	578172
v14177	10001	17363	754335;754337;754340;754344;754360;754363;754387;754390;754391;754395;754396
v14178	10001	17364	759363
v14198	10017	17211	210617;210619;210620;210668;210683;210687
v14202	10022	17334	664359;664388;664536
v14299	10090	17224	274660;274672;274674;274675;274679;274684;274686
v14300	10090	17272	469824
v14301	10090	17302	562028
v14302	10090	17350	714064;714068;714075;714080;714091;714093;714094;714095;714096;714101
v14303	10090	17379	801517
v14304	10090	17381	807705;807706;807707;807708;807709;807710;807712;807713;807715
v14335	10116	17185	90298;90301;90320;90322;90327;90347;90388;90429;90431;90441;90442;90444;90446;90481;90483
